game_name,iwad,pwad,complevel,release_date,episode_name,episode_number,mission_name,mission_number,level_number,is_secret
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Chasing Suns,1,1,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Down Through,2,2,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Forgotten Shrine,3,3,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Sol,4,4,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Gear Up,5,5,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Neo Gerouru,6,6,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Total Enclosure,7,7,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Oneira,8,8,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Saquasohuh,9,9,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Maru,10,10,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Cave Culture,11,11,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Dangeresque,12,12,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Ruins of Skania,13,13,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Troglobite,14,14,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Strength and Anger,15,15,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Lost Antiques,16,16,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,The Womb,17,17,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Mu Cephei,18,18,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Blood Geometry,19,19,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Inverti in Darkness,20,20,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Entering Aquatic Desert,21,21,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Black Rabbit,22,22,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,In Flight,23,23,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Dying on Cue,24,24,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Proxyon,25,25,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Kinetics,26,26,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Emerald Spire,27,27,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Maelstrom,28,28,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Go Fuck Yourself,29,29,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,God Machine,30,30,false
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Birds of a Feather,31,31,true
Sunlust,DOOM2.WAD,sunlust.wad,9,2015-08-10,Sunlust,1,Postcoitus Doom,32,32,true
